target_id	length	eff_length	est_counts	tpm
ENSMUST00000103471.2	294	115	0	0
ENSMUST00000103472.4	351	172	0	0
ENSMUST00000103473.2	351	172	0	0
ENSMUST00000103461.5	361	182	0	0
ENSMUST00000195706.2	351	172	0	0
ENSMUST00000103475.2	333	154	0	0
ENSMUST00000191693.2	350	171	0	0
ENSMUST00000103476.2	296	117	0	0
ENSMUST00000192499.3	437	258	0	0
ENSMUST00000103477.4	360	181	0	0
ENSMUST00000193408.2	353	174	0	0
ENSMUST00000195619.2	353	174	0	0
ENSMUST00000103479.4	299	120	0	0
ENSMUST00000195124.6	350	171	0	0
ENSMUST00000103481.3	342	163	0	0
ENSMUST00000194159.2	351	172	0	0
ENSMUST00000103482.2	294	115	0	0
ENSMUST00000103483.3	394	215	0	0
ENSMUST00000125484.3	359	180	0	0
ENSMUST00000183954.4	302	123	0	0
ENSMUST00000103485.3	353	174	0	0
ENSMUST00000103486.2	356	177	0	0
ENSMUST00000191918.2	357	178	0	0
ENSMUST00000177949.2	297	118	0	0
ENSMUST00000193936.2	357	178	0	0
ENSMUST00000179796.2	297	118	0	0
ENSMUST00000103489.2	357	178	0	0
ENSMUST00000193397.2	357	178	0	0
ENSMUST00000195037.2	359	180	0	0
ENSMUST00000103492.2	359	180	0	0
ENSMUST00000103493.3	351	172	0	0
ENSMUST00000191803.2	395	216	0	0
ENSMUST00000103494.2	294	115	0	0
ENSMUST00000103495.3	377	198	0	0
ENSMUST00000103496.4	388	209	0	0
ENSMUST00000195337.2	354	175	0	0
ENSMUST00000103497.2	351	172	0	0
ENSMUST00000193893.6	351	172	0	0
ENSMUST00000103498.3	348	169	0	0
ENSMUST00000191801.2	351	172	0	0
ENSMUST00000195469.6	386	207	0	0
ENSMUST00000109711.4	215	37.7159	0	0
ENSMUST00000103500.2	294	115	0	0
ENSMUST00000192077.2	351	172	0	0
ENSMUST00000103501.3	294	115	0	0
ENSMUST00000194350.6	351	172	0	0
ENSMUST00000103504.3	306	127	0	0
ENSMUST00000193855.2	405	226	0	0
ENSMUST00000103505.3	348	169	0	0
ENSMUST00000194968.6	351	172	0	0
ENSMUST00000103506.3	348	169	0	0
ENSMUST00000103507.2	351	172	0	0
ENSMUST00000194625.2	351	172	0	0
ENSMUST00000191861.2	351	172	0	0
ENSMUST00000103509.2	294	115	0	0
ENSMUST00000103510.2	351	172	0	0
ENSMUST00000195735.2	351	172	0	0
ENSMUST00000103511.2	294	115	0	0
ENSMUST00000103512.3	388	209	0	0
ENSMUST00000191862.6	351	172	0	0
ENSMUST00000103513.3	348	169	0	0
ENSMUST00000193950.6	351	172	0	0
ENSMUST00000103514.3	348	169	0	0
ENSMUST00000103515.2	351	172	0	0
ENSMUST00000191868.2	351	172	0	0
ENSMUST00000103516.2	294	115	0	0
ENSMUST00000195417.2	351	172	0	0
ENSMUST00000103517.2	294	115	0	0
ENSMUST00000194865.2	397	218	0	0
ENSMUST00000103518.2	294	115	0	0
ENSMUST00000192298.2	351	172	0	0
ENSMUST00000178949.2	294	115	0	0
ENSMUST00000192724.2	351	172	0	0
ENSMUST00000103519.2	294	115	0	0
ENSMUST00000194257.2	358	179	0	0
ENSMUST00000103521.3	390	211	0	0
ENSMUST00000192554.6	351	172	0	0
ENSMUST00000103522.3	348	169	0	0
ENSMUST00000103523.2	351	172	0	0
ENSMUST00000193145.2	354	175	0	0
ENSMUST00000103524.2	301	122	0	0
ENSMUST00000103525.3	377	198	0	0
ENSMUST00000103526.3	415	236	0	0
ENSMUST00000194071.2	351	172	0	0
ENSMUST00000103527.2	294	115	0	0
ENSMUST00000192591.2	358	179	0	0
ENSMUST00000103529.4	351	172	0	0
ENSMUST00000195359.6	351	172	0	0
ENSMUST00000103530.3	348	169	0	0
ENSMUST00000103531.4	351	172	0	0
ENSMUST00000103503.4	349	170	0	0
ENSMUST00000171270.2	90	4.62459	0	0
ENSMUST00000194581.2	378	199	0	0
ENSMUST00000163467.2	302	123	0	0
ENSMUST00000103532.3	405	226	0	0
ENSMUST00000197803.2	363	184	0	0
ENSMUST00000103533.2	301	122	0	0
ENSMUST00000103534.2	351	172	0	0
ENSMUST00000103535.3	405	226	0	0
ENSMUST00000103536.4	358	179	0	0
ENSMUST00000103537.3	399	220	0	0
ENSMUST00000198646.2	351	172	0	0
ENSMUST00000103538.3	294	115	0	0
ENSMUST00000199933.5	351	172	0	0
ENSMUST00000103539.3	348	169	0	0
ENSMUST00000199266.2	358	179	0	0
ENSMUST00000103540.3	315	136	0	0
ENSMUST00000196690.2	359	180	0	0
ENSMUST00000166645.2	302	123	0	0
ENSMUST00000103541.3	396	217	0	0
ENSMUST00000164041.3	299	120	0	0
ENSMUST00000103542.2	303	124	0	0
ENSMUST00000196587.5	351	172	0	0
ENSMUST00000103543.3	348	169	0	0
ENSMUST00000103544.3	373	194	0	0
ENSMUST00000197537.2	368	189	0	0
ENSMUST00000169155.2	294	115	0	0
ENSMUST00000198777.2	406	227	0	0
ENSMUST00000170551.2	294	115	0	0
ENSMUST00000199373.2	376	197	0	0
ENSMUST00000163670.2	294	115	0	0
ENSMUST00000103547.2	351	172	0	0
ENSMUST00000103548.3	351	172	0	0
ENSMUST00000196991.2	386	207	0	0
ENSMUST00000103549.2	294	115	0	0
ENSMUST00000103551.2	351	172	0	0
ENSMUST00000103552.2	351	172	0	0
ENSMUST00000103746.3	391	212	0	0
ENSMUST00000103751.3	381	202	0	0
ENSMUST00000197518.2	366	187	0	0
ENSMUST00000103752.3	348	169	0	0
ENSMUST00000103349.2	348	169	0	0
ENSMUST00000103350.3	394	215	0	0
ENSMUST00000167638.2	352	173	0	0
ENSMUST00000103301.3	359	180	0	0
ENSMUST00000166255.2	278	99	0	0
ENSMUST00000095364.3	294	115	0	0
ENSMUST00000103284.2	48	3.44246	0	0
ENSMUST00000103285.2	48	3.44246	0	0
ENSMUST00000192366.2	50	3.48345	0	0
ENSMUST00000103286.2	54	3.56892	0	0
ENSMUST00000103287.2	51	3.50437	0	0
ENSMUST00000103288.2	50	3.48345	0	0
ENSMUST00000103289.2	53	3.5471	0	0
ENSMUST00000193061.2	46	3.40257	0	0
ENSMUST00000103290.2	45	3.38302	0	0
ENSMUST00000103293.2	50	3.48345	0	0
ENSMUST00000103294.2	51	3.50437	0	0
ENSMUST00000103295.2	49	3.46281	0	0
ENSMUST00000103296.2	49	3.46281	0	0
ENSMUST00000103297.2	49	3.46281	0	0
ENSMUST00000103298.2	47	3.42238	0	0
ENSMUST00000103682.3	51	3.50437	0	0
ENSMUST00000103683.2	59	3.6828	0	0
ENSMUST00000197589.2	62	3.75521	0	0
ENSMUST00000103686.2	64	3.8053	0	0
ENSMUST00000103687.2	63	3.78007	0	0
ENSMUST00000196977.2	63	3.78007	0	0
ENSMUST00000103688.3	65	3.83091	0	0
ENSMUST00000103689.2	63	3.78007	0	0
ENSMUST00000103690.2	66	3.85692	0	0
ENSMUST00000103691.2	66	3.85692	0	0
ENSMUST00000103693.2	63	3.78007	0	0
ENSMUST00000199452.2	62	3.75521	0	0
ENSMUST00000103694.3	59	3.6828	0	0
ENSMUST00000200046.2	61	3.73072	0	0
ENSMUST00000103695.2	60	3.70659	0	0
ENSMUST00000197949.2	57	3.63627	0	0
ENSMUST00000103696.2	63	3.78007	0	0
ENSMUST00000103697.2	63	3.78007	0	0
ENSMUST00000103698.2	61	3.73072	0	0
ENSMUST00000103699.2	57	3.63627	0	0
ENSMUST00000103700.2	64	3.8053	0	0
ENSMUST00000103701.2	55	3.59105	0	0
ENSMUST00000103702.2	61	3.73072	0	0
ENSMUST00000103703.2	63	3.78007	0	0
ENSMUST00000103704.2	62	3.75521	0	0
ENSMUST00000103705.2	60	3.70659	0	0
ENSMUST00000103706.2	65	3.83091	0	0
ENSMUST00000103707.2	58	3.65937	0	0
ENSMUST00000103708.2	57	3.63627	0	0
ENSMUST00000103709.2	66	3.85692	0	0
ENSMUST00000103710.2	57	3.63627	0	0
ENSMUST00000103711.2	59	3.6828	0	0
ENSMUST00000103712.2	60	3.70659	0	0
ENSMUST00000103713.2	65	3.83091	0	0
ENSMUST00000103714.2	59	3.6828	0	0
ENSMUST00000103715.2	60	3.70659	0	0
ENSMUST00000103716.3	57	3.63627	0	0
ENSMUST00000103717.3	63	3.78007	0	0
ENSMUST00000103718.2	60	3.70659	0	0
ENSMUST00000103719.2	60	3.70659	0	0
ENSMUST00000103720.2	57	3.63627	0	0
ENSMUST00000103721.3	58	3.65937	0	0
ENSMUST00000103722.2	61	3.73072	0	0
ENSMUST00000103723.2	66	3.85692	0	0
ENSMUST00000103724.2	63	3.78007	0	0
ENSMUST00000103725.2	61	3.73072	0	0
ENSMUST00000103726.2	60	3.70659	0	0
ENSMUST00000103728.2	57	3.63627	0	0
ENSMUST00000103729.2	58	3.65937	0	0
ENSMUST00000103730.2	59	3.6828	0	0
ENSMUST00000103731.2	58	3.65937	0	0
ENSMUST00000103733.2	59	3.6828	0	0
ENSMUST00000103734.2	62	3.75521	0	0
ENSMUST00000103735.2	62	3.75521	0	0
ENSMUST00000103736.2	63	3.78007	0	0
ENSMUST00000103737.3	66	3.85692	0	0
ENSMUST00000103738.2	66	3.85692	0	0
ENSMUST00000200495.2	60	3.70659	0	0
ENSMUST00000103562.3	60	3.70659	0	0
ENSMUST00000197113.2	60	3.70659	0	0
ENSMUST00000184430.2	61	3.73072	0	0
ENSMUST00000082392.1	957	778	299	128.951
ENSMUST00000082396.1	1038	859	260	101.557
ENSMUST00000082402.1	1545	1366	1238.87	304.303
ENSMUST00000082405.1	684	505	1.93883	1.28819
ENSMUST00000082407.1	204	29.2345	727	8343.93
ENSMUST00000082408.1	681	502	0.91765	0.613345
ENSMUST00000082409.1	784	605	98.4944	54.6245
ENSMUST00000082411.1	348	169	95	188.612
ENSMUST00000084013.1	297	118	0	0
ENSMUST00000082414.1	1378	1199	177	49.532
ENSMUST00000082418.1	1824	1645	290	59.1512
ENSMUST00000082419.1	519	340	64	63.1586
ENSMUST00000082421.1	1144	965	338	117.522
ENSMUST00000178569.2	1083	904	0	0
ENSMUST00000177783.2	903	724	0	0
ENSMUST00000110576.4	1218	1039	0	0
ENSMUST00000180291.2	1446	1267	0	0
ENSMUST00000178466.2	1446	1267	0	0
ENSMUST00000178291.2	1224	1045	0	0
ENSMUST00000111423.3	1205	1026	0	0
ENSMUST00000097490.5	1080	901	0	0
ENSMUST00000179436.2	243	64.0516	0	0
ENSMUST00000179505.8	2373	2194	0	0
ENSMUST00000178343.2	4060	3881	0	0
ENSMUST00000179715.2	366	187	0	0
ENSMUST00000115924.3	1910	1731	0	0
ENSMUST00000099245.2	486	307	0	0
ENSMUST00000177979.2	903	724	0	0
ENSMUST00000177853.2	1221	1042	0	0
ENSMUST00000179146.2	1218	1039	0	0
ENSMUST00000168953.3	1482	1303	0	0
ENSMUST00000177991.2	1443	1264	0	0
ENSMUST00000178199.2	366	187	0	0
ENSMUST00000179140.8	1446	1267	0	0
ENSMUST00000164489.3	855	676	0	0
ENSMUST00000177719.2	1446	1267	0	0
ENSMUST00000177668.2	1215	1036	0	0
ENSMUST00000178309.2	291	112	0	0
ENSMUST00000178335.2	837	658	0	0
ENSMUST00000177582.2	1446	1267	0	0
ENSMUST00000179292.2	372	193	0	0
ENSMUST00000179972.2	1443	1264	0	0
ENSMUST00000180119.2	372	193	0	0
ENSMUST00000179677.2	837	658	0	0
ENSMUST00000178296.2	1446	1267	0	0
ENSMUST00000078827.3	2719	2540	0	0
ENSMUST00000178337.2	1446	1267	0	0
ENSMUST00000177921.2	1500	1321	0	0
ENSMUST00000177843.2	1446	1267	0	0
ENSMUST00000179700.2	2515	2336	0	0
ENSMUST00000165454.3	1500	1321	0	0
ENSMUST00000178318.2	1446	1267	0	0
ENSMUST00000179211.2	366	187	0	0
ENSMUST00000179124.2	372	193	0	0
ENSMUST00000180303.2	1446	1267	0	0
ENSMUST00000179890.2	372	193	0	0
ENSMUST00000180208.2	1446	1267	0	0
ENSMUST00000178603.2	366	187	0	0
ENSMUST00000178327.2	1446	1267	0	0
ENSMUST00000111360.3	1473	1294	0	0
ENSMUST00000178645.2	366	187	0	0
ENSMUST00000096862.5	1271	1092	0	0
ENSMUST00000177562.2	366	187	0	0
ENSMUST00000111364.3	255	76.0064	0	0
ENSMUST00000115931.3	255	76.0064	0	0
ENSMUST00000115928.3	366	187	0	0
ENSMUST00000187846.2	1225	1046	0	0
ENSMUST00000177765.2	684	505	0	0
ENSMUST00000191123.2	923	744	0	0
ENSMUST00000190946.7	930	751	0	0
ENSMUST00000179076.2	498	319	0	0
ENSMUST00000195574.2	1204	1025	0	0
ENSMUST00000195504.6	1599	1420	0	0
ENSMUST00000193593.6	543	364	0	0
ENSMUST00000193313.6	653	474	0	0
ENSMUST00000194063.2	324	145	0	0
ENSMUST00000189577.7	926	747	0	0
ENSMUST00000177842.2	498	319	0	0
ENSMUST00000185688.7	1600	1421	0	0
ENSMUST00000186763.7	248	69.0226	0	0
ENSMUST00000188634.7	302	123	0	0
ENSMUST00000189328.7	654	475	0	0
ENSMUST00000187271.7	324	145	0	0
ENSMUST00000186184.7	121	6.28195	0	0
ENSMUST00000190418.2	543	364	0	0
ENSMUST00000186006.2	397	218	0	0
ENSMUST00000188554.7	1170	991	0	0
ENSMUST00000191151.2	685	506	0	0
ENSMUST00000189003.2	1341	1162	0	0
ENSMUST00000187418.2	1219	1040	0	0
ENSMUST00000180179.2	684	505	0	0
ENSMUST00000189006.7	1138	959	0	0
ENSMUST00000190274.7	976	797	0	0
ENSMUST00000185877.7	302	123	0	0
ENSMUST00000189304.7	655	476	0	0
ENSMUST00000187904.7	327	148	0	0
ENSMUST00000189580.2	255	76.0064	0	0
ENSMUST00000188222.2	543	364	0	0
ENSMUST00000185989.2	229	50.3754	0	0
ENSMUST00000187712.7	931	752	0	0
ENSMUST00000179884.2	498	319	0	0
ENSMUST00000186890.7	919	740	0	0
ENSMUST00000178934.2	567	388	0	0
ENSMUST00000188958.2	924	745	0	0
ENSMUST00000189315.2	922	743	0	0
ENSMUST00000186996.7	924	745	0	0
ENSMUST00000180170.2	498	319	0	0
ENSMUST00000191305.7	925	746	0	0
ENSMUST00000178505.2	567	388	0	0
ENSMUST00000188585.7	921	742	0	0
ENSMUST00000180332.2	498	319	0	0
ENSMUST00000189346.2	923	744	0	0
ENSMUST00000185565.2	923	744	0	0
ENSMUST00000189924.2	922	743	0	0
ENSMUST00000190782.2	923	744	0	0
ENSMUST00000179880.2	1083	904	0	0
ENSMUST00000177666.3	1225	1046	0	0
ENSMUST00000190173.2	922	743	0	0
ENSMUST00000188672.2	924	745	0	0
ENSMUST00000185240.2	923	744	0	0
ENSMUST00000177676.2	1083	904	0	0
ENSMUST00000189238.2	923	744	0	0
ENSMUST00000191443.7	923	744	0	0
ENSMUST00000177713.2	498	319	0	0
ENSMUST00000178332.2	1083	904	0	0
ENSMUST00000190551.7	923	744	0	0
ENSMUST00000179073.2	567	388	0	0
ENSMUST00000190987.2	1224	1045	0	0
ENSMUST00000178900.2	684	505	0	0
ENSMUST00000177579.2	543	364	0	0
ENSMUST00000185575.2	923	744	0	0
ENSMUST00000190909.2	1344	1165	0	0
ENSMUST00000178528.2	699	520	0	0
ENSMUST00000178559.2	543	364	0	0
ENSMUST00000190349.2	1223	1044	0	0
ENSMUST00000180324.2	684	505	0	0
ENSMUST00000188706.2	1224	1045	0	0
ENSMUST00000179922.2	990	811	0	0
ENSMUST00000190453.2	932	753	0	0
ENSMUST00000185338.7	923	744	0	0
ENSMUST00000178063.2	498	319	0	0
ENSMUST00000187433.7	923	744	0	0
ENSMUST00000179811.2	498	319	0	0
ENSMUST00000188917.7	933	754	0	0
ENSMUST00000178639.2	498	319	0	0
ENSMUST00000185340.2	923	744	0	0
ENSMUST00000187135.2	924	745	0	0
ENSMUST00000185636.2	923	744	0	0
ENSMUST00000187165.2	923	744	0	0
ENSMUST00000188881.7	932	753	0	0
ENSMUST00000179672.2	498	319	0	0
ENSMUST00000189765.2	931	752	0	0
ENSMUST00000185776.7	923	744	0	0
ENSMUST00000177775.2	498	319	0	0
ENSMUST00000189463.2	1223	1044	0	0
ENSMUST00000179523.2	684	505	0	0
ENSMUST00000185924.2	923	744	0	0
ENSMUST00000186110.2	923	744	0	0
ENSMUST00000189354.7	922	743	0	0
ENSMUST00000178556.2	567	388	0	0
ENSMUST00000181549.2	1156	977	0	0
ENSMUST00000178889.2	1002	823	0	0
ENSMUST00000187033.3	880	701	0	0
ENSMUST00000188754.2	921	742	0	0
ENSMUST00000185245.2	922	743	0	0
ENSMUST00000185327.7	925	746	0	0
ENSMUST00000180133.2	498	319	0	0
ENSMUST00000189543.7	924	745	0	0
ENSMUST00000179970.2	498	319	0	0
ENSMUST00000186493.2	923	744	0	0
ENSMUST00000187477.2	922	743	0	0
ENSMUST00000187146.2	924	745	0	0
ENSMUST00000186443.2	934	755	0	0
ENSMUST00000191553.7	923	744	0	0
ENSMUST00000178673.2	567	388	0	0
ENSMUST00000188269.2	931	752	0	0
ENSMUST00000187856.2	1223	1044	0	0
ENSMUST00000179137.2	684	505	0	0
ENSMUST00000190558.7	844	665	0	0
ENSMUST00000178446.2	498	319	0	0
ENSMUST00000186578.2	923	744	0	0
ENSMUST00000179623.2	309	130	0	0
ENSMUST00000187293.7	922	743	0	0
ENSMUST00000180249.2	498	319	0	0
ENSMUST00000185713.7	923	744	0	0
ENSMUST00000177834.2	498	319	0	0
ENSMUST00000189109.7	797	618	0	0
ENSMUST00000191355.7	548	369	0	0
ENSMUST00000190676.2	422	243	0	0
ENSMUST00000190292.2	922	743	0	0
ENSMUST00000178181.3	1229	1050	0	0
ENSMUST00000190573.2	923	744	0	0
ENSMUST00000190806.7	931	752	0	0
ENSMUST00000179480.2	498	319	0	0
ENSMUST00000189333.7	927	748	0	0
ENSMUST00000178751.2	498	319	0	0
ENSMUST00000188244.2	931	752	0	0
ENSMUST00000189455.2	919	740	0	0
ENSMUST00000186938.7	922	743	0	0
ENSMUST00000178115.2	567	388	0	0
ENSMUST00000179949.3	1231	1052	0	0
ENSMUST00000187768.2	918	739	0	0
ENSMUST00000186004.2	922	743	0	0
ENSMUST00000186910.2	1230	1051	0	0
ENSMUST00000177663.2	684	505	0	0
ENSMUST00000190282.7	836	657	0	0
ENSMUST00000185550.7	923	744	0	0
ENSMUST00000178198.2	567	388	0	0
ENSMUST00000188011.2	1224	1045	0	0
ENSMUST00000178761.2	684	505	0	0
ENSMUST00000190565.2	1216	1037	0	0
ENSMUST00000179136.2	684	505	0	0
ENSMUST00000189084.7	811	632	0	0
ENSMUST00000189422.7	923	744	0	0
ENSMUST00000180329.2	567	388	0	0
ENSMUST00000192521.2	922	743	0	0
ENSMUST00000192892.2	923	744	0	0
ENSMUST00000187943.2	1224	1045	0	0
ENSMUST00000179663.2	684	505	0	0
ENSMUST00000180040.2	1083	904	0	0
ENSMUST00000179355.2	1083	904	0	0
ENSMUST00000189518.2	923	744	0	0
ENSMUST00000188744.2	923	744	0	0
ENSMUST00000188864.2	923	744	0	0
ENSMUST00000185667.2	931	752	0	0
ENSMUST00000188358.2	576	397	0	0
ENSMUST00000189592.7	1576	1397	0	0
ENSMUST00000179508.2	1143	964	0	0
ENSMUST00000186047.7	1576	1397	0	0
ENSMUST00000178531.2	1143	964	0	0
ENSMUST00000187277.7	1576	1397	0	0
ENSMUST00000169382.3	1573	1394	0	0
ENSMUST00000190283.7	1708	1529	0	0
ENSMUST00000188091.7	1573	1394	0	0
ENSMUST00000180310.2	1143	964	0	0
ENSMUST00000186140.7	1576	1397	0	0
ENSMUST00000180202.2	1143	964	0	0
ENSMUST00000188637.2	1227	1048	0	0
ENSMUST00000179629.2	684	505	0	0
ENSMUST00000179056.2	1083	904	0	0
ENSMUST00000190391.2	1480	1301	0.0438531	0.0113098
ENSMUST00000179901.2	471	292	0	0
ENSMUST00000188887.2	1228	1049	0	0
ENSMUST00000180372.2	684	505	0	0
ENSMUST00000190100.2	1226	1047	0	0
ENSMUST00000185926.2	1482	1303	0.0108003	0.00278114
ENSMUST00000178779.2	471	292	0	0
ENSMUST00000187857.2	1342	1163	0	0
ENSMUST00000179410.2	699	520	0	0
ENSMUST00000190026.2	920	741	0	0
ENSMUST00000189073.2	1358	1179	0	0
ENSMUST00000115940.2	693	514	0	0
ENSMUST00000190426.2	1221	1042	0	0
ENSMUST00000178016.2	684	505	0	0
ENSMUST00000189201.2	3115	2936	0	0
ENSMUST00000178447.2	684	505	0	0
ENSMUST00000186194.2	919	740	0	0
ENSMUST00000185348.2	4605	4426	0	0
ENSMUST00000179256.2	758	579	0	0
ENSMUST00000189007.2	919	740	0	0
ENSMUST00000185705.2	1224	1045	0	0
ENSMUST00000178149.3	1226	1047	0	0
ENSMUST00000178396.2	684	505	0	0
ENSMUST00000186739.2	919	740	0	0
ENSMUST00000115496.4	1224	1045	0	0
ENSMUST00000190329.2	1225	1046	0	0
ENSMUST00000171947.3	1563	1384	0	0
ENSMUST00000189253.2	1225	1046	0	0
ENSMUST00000179595.2	684	505	0	0
ENSMUST00000188908.2	1224	1045	0	0
ENSMUST00000179590.2	684	505	0	0
ENSMUST00000190315.2	1538	1359	0	0
ENSMUST00000178374.2	699	520	0	0
ENSMUST00000179829.3	1153	974	0	0
ENSMUST00000180352.2	684	505	0	0
ENSMUST00000189630.2	1343	1164	0	0
ENSMUST00000180130.2	699	520	0	0
ENSMUST00000185576.2	1220	1041	0	0
ENSMUST00000179558.2	684	505	0	0
ENSMUST00000190572.2	928	749	0	0
ENSMUST00000187245.2	1338	1159	0	0
ENSMUST00000179665.2	699	520	0	0
ENSMUST00000187434.2	1341	1162	0	0
ENSMUST00000177818.2	699	520	0	0
ENSMUST00000190516.2	1229	1050	0	0
ENSMUST00000170889.2	687	508	0	0
ENSMUST00000187922.2	821	642	0	0
ENSMUST00000189550.2	1230	1051	0	0
ENSMUST00000179220.2	684	505	0	0
ENSMUST00000194687.2	1336	1157	0	0
ENSMUST00000179284.2	543	364	0	0
ENSMUST00000195626.2	1345	1166	0	0
ENSMUST00000180318.2	699	520	0	0
ENSMUST00000178050.2	543	364	0	0
ENSMUST00000192749.2	1344	1165	0	0
ENSMUST00000192204.2	1343	1164	0	0
ENSMUST00000178599.7	1285	1106	0	0
ENSMUST00000178519.2	543	364	0	0
ENSMUST00000178428.2	543	364	0	0
ENSMUST00000193306.2	1341	1162	0	0
ENSMUST00000178940.2	681	502	0	0
ENSMUST00000178689.2	543	364	0	0
ENSMUST00000192683.2	923	744	0	0
ENSMUST00000188422.2	1229	1050	0	0
ENSMUST00000165756.2	687	508	0	0
ENSMUST00000191358.2	1222	1043	0	0
ENSMUST00000100105.5	1212	1033	0	0
ENSMUST00000179408.3	1955	1776	0	0
ENSMUST00000179522.2	543	364	0	0
ENSMUST00000188928.3	1343	1164	0	0
ENSMUST00000194411.2	1344	1165	0	0
ENSMUST00000177639.7	1337	1158	0	0
ENSMUST00000179900.2	1618	1439	0	0
ENSMUST00000179219.2	543	364	0	0
ENSMUST00000186035.2	1341	1162	0	0
ENSMUST00000180056.2	699	520	0	0
ENSMUST00000179302.2	543	364	0	0
ENSMUST00000194086.2	923	744	0	0
ENSMUST00000191675.2	923	744	0	0
ENSMUST00000181205.2	1223	1044	0	0
ENSMUST00000178234.2	684	505	0	0
ENSMUST00000181163.2	1225	1046	0	0
ENSMUST00000179095.2	856	677	0	0
ENSMUST00000189888.7	2864	2685	0	0
ENSMUST00000065545.6	2783	2604	0	0
ENSMUST00000190013.7	3441	3262	0	0
ENSMUST00000115894.3	3981	3802	0	0
ENSMUST00000189069.7	2177	1998	0	0
ENSMUST00000055032.14	7974	7795	0	0
ENSMUST00000188910.7	4354	4175	0	0
ENSMUST00000186696.7	3708	3529	0	0
ENSMUST00000186726.7	5916	5737	0	0
ENSMUST00000189626.7	1821	1642	0	0
ENSMUST00000185542.2	696	517	0	0
ENSMUST00000187296.2	4037	3858	0	0
ENSMUST00000189955.2	2770	2591	0	0
ENSMUST00000091197.4	1836	1657	0	0
ENSMUST00000137006.8	983	804	0	0
ENSMUST00000148961.8	3114	2935	0	0
ENSMUST00000154556.8	531	352	0	0
ENSMUST00000139083.2	578	399	0	0
ENSMUST00000134820.2	590	411	0	0
ENSMUST00000143286.8	5083	4904	0	0
ENSMUST00000154666.8	5185	5006	0	0
ENSMUST00000069309.14	5208	5029	0	0
ENSMUST00000139365.8	4684	4505	0	0
ENSMUST00000154004.8	4267	4088	0	0
ENSMUST00000185837.2	2368	2189	0	0
ENSMUST00000143958.8	2903	2724	0	0
ENSMUST00000137048.8	2012	1833	0	0
ENSMUST00000133976.2	587	408	0	0
ENSMUST00000157073.8	2148	1969	0	0
ENSMUST00000150715.2	501	322	0	0
ENSMUST00000154527.2	667	488	0	0
ENSMUST00000091190.12	4600	4421	0	0
ENSMUST00000188182.7	3072	2893	0	0
ENSMUST00000188484.2	3031	2852	0	0
ENSMUST00000187596.2	664	485	0	0
ENSMUST00000091188.7	8094	7915	0	0
ENSMUST00000187148.7	2846	2667	0	0
ENSMUST00000115891.2	2816	2637	0	0
ENSMUST00000163651.2	336	157	0	0
ENSMUST00000091178.2	1188	1009	0	0
ENSMUST00000168551.2	336	157	0	0
ENSMUST00000187482.2	1561	1382	0	0
ENSMUST00000171534.8	1573	1394	0	0
ENSMUST00000100360.5	1708	1529	0	0
ENSMUST00000189964.7	1573	1394	0	0
ENSMUST00000188114.2	1708	1529	0	0
ENSMUST00000179404.8	1358	1179	0	0
ENSMUST00000187842.7	1576	1397	0	0
ENSMUST00000166474.3	1482	1303	0	0
ENSMUST00000053017.13	1620	1441	0	0
ENSMUST00000130553.2	1934	1755	0	0
ENSMUST00000025166.14	4843	4664	0	0
ENSMUST00000152779.2	3351	3172	0	0
ENSMUST00000115850.2	3785	3606	17	1.58181
ENSMUST00000049811.8	4554	4375	102.758	7.88075
ENSMUST00000237062.2	3261	3082	86.2423	9.389
ENSMUST00000237145.2	3801	3622	0	0
ENSMUST00000235928.2	474	295	0	0
ENSMUST00000069597.8	4249	4070	224	18.4665
ENSMUST00000237880.2	2180	2001	0	0
ENSMUST00000236399.2	422	243	24	33.1388
ENSMUST00000115848.5	5333	5154	0	0
ENSMUST00000225110.2	3123	2944	0	0
ENSMUST00000223946.2	674	495	0	0
ENSMUST00000064763.7	6095	5916	0	0
ENSMUST00000238150.2	4243	4064	0	0
ENSMUST00000237844.2	5101	4922	0	0
ENSMUST00000237009.2	2486	2307	0	0
ENSMUST00000237355.2	2629	2450	0	0
ENSMUST00000237422.2	2353	2174	0	0
ENSMUST00000235794.2	1584	1405	0	0
ENSMUST00000237716.2	3746	3567	0	0
ENSMUST00000070166.6	2605	2426	0	0
ENSMUST00000075214.9	4508	4329	0	0
ENSMUST00000039247.11	4630	4451	0	0
ENSMUST00000155407.2	2429	2250	0	0
ENSMUST00000128464.2	3774	3595	0	0
ENSMUST00000224432.2	4085	3906	0	0
ENSMUST00000038710.6	3775	3596	0	0
ENSMUST00000224557.2	2872	2693	0	0
ENSMUST00000226115.2	663	484	0	0
ENSMUST00000054128.7	4088	3909	0	0
ENSMUST00000077146.4	5686	5507	0	0
ENSMUST00000076737.7	3965	3786	0	0
ENSMUST00000172902.2	588	409	0	0
ENSMUST00000174518.8	4131	3952	0	0
ENSMUST00000172734.8	1880	1701	0	0
ENSMUST00000066208.13	1914	1735	0	0
ENSMUST00000174704.8	1789	1610	15	3.12606
ENSMUST00000168517.2	555	376	0	0
ENSMUST00000170309.8	483	304	0	0
ENSMUST00000171851.2	568	389	0	0
ENSMUST00000171844.3	365	186	0	0
ENSMUST00000019426.5	3478	3299	0	0
ENSMUST00000130163.8	1386	1207	0	0
